title,video_id,channel_title,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
Unsolved Mysteries: Behind the Legacy,pmIMUOPuGuQ,Unsolved Mysteries - Full Episodes,2023-10-20T19:35:37Z,"Unsolved Mysteries: Behind the Legacy is an hour-long tribute to the iconic series that shaped future generations of true crime TV. Sitting down with co-creators Terry Dunn Meurer and John Cosgrove, along with long-time producers and directors of the show, fans will get to pull back the curtain and experience their favorite show in a whole new light. The crew divulges behind the scenes stories, covering all aspects of the show from research to filming to solving mysteries. With never-before-seen outtakes of beloved host Robert Stack and a look into some fan-favorite cases, Unsolved Mysteries: Behind the Legacy honors one of televisionâ€™s most enduring and iconic shows, as well as the fans who were integral to its success. The creators note that it is the loyal viewers who proved what the show always stood for: that someone, somewhere knows the truth.

#Documentary #Unsolved #RobertStack #ColdCase #UnsolvedCrimes #MysteriousDisappearances
#Paranormal #MissingPersons #Conspiracies #UnsolvedMurders #LegendsAndFolklore #Historical #GhostStories #UFOsightings #SuspiciousDeaths #Haunted","True Crime,Documentary,Unsolved,Robert Stack,Cold case,Unsolved crimes,Mysterious disappearances,Paranormal,Missing persons,Conspiracies,Unsolved murders,Legends and folklore,Historical,Ghost stories,UFO sightings,Suspicious deaths,Haunted",1,562104,9663,1197,PT55M4S,hd,public
Unsolved Mysteries with Robert Stack - Season 1 Episode 20 - Full Episode,njkrWTA86As,Unsolved Mysteries - Full Episodes,2019-02-28T21:35:47Z,"This episode includes: Interstate Death, Billy The Kid, Update: Missing Ex-Monk and Molester Cop & UD.","Unsolved Mysteries with Robert Stack,Free TV,FilmRise,Full Episodes,FilmRise TV,Classic TV,Unsolved Mysteries,Robert Stack,Billy the Kid,Mystery,Crime,True Crime",24,560900,4441,896,PT45M46S,sd,public
Unsolved Mysteries with Robert Stack - Season 1 Episode 10 - Full Episode,qMg534fUujQ,Unsolved Mysteries - Full Episodes,2019-02-28T21:35:16Z,"This episode includes: Witch Hunt & UD, Update: Friends to the End, Missing Time Pts. 1 & 2 and Stroke Amnesia & UD.","Unsolved Mysteries,Robert Stack,Unsolved Mysteries with Robert Stack,FilmRise,Free TV,TV,Classic TV,Free,True Crime,Crime,Witch Hunt,Mystery",24,559695,4804,1208,PT48M5S,sd,public
"Unsolved Mysteries with Robert Stack - Season 7, Episode 15 - Full Episode",n94iByHZKFA,Unsolved Mysteries - Full Episodes,2019-03-12T21:44:27Z,"This episode includes: Alamo Treasure, Hospital Escape, Huey's Quest and UD: Meredith's Mother.",,24,549204,3841,847,PT48M1S,sd,public
Unsolved Mysteries with Robert Stack - Season 2 Episode 3 - Full Episode,2qGGDdqAxf4,Unsolved Mysteries - Full Episodes,2019-03-01T22:00:01Z,"This episode includes: Kay Hall & UD, Update: Thanks Lieutenant Stevens, Coin Scam, Marth's Kennel, Sarah Joe and Baltimore Babynapping.",,24,537234,4582,1365,PT48M25S,sd,public
"Unsolved Mysteries with Robert Stack - Season 5, Episode 17 - Full Episode",Ixd-TahT6hI,Unsolved Mysteries - Full Episodes,2019-03-08T22:05:16Z,"This episode includes: Who Killed Jeanine? Pts. 1 & 2 & UD, UD: Charlie's Angels, Lost Generation & UD, Pigtail Fugitive.",,24,533996,3873,724,PT49M22S,sd,public
"Unsolved Mysteries with Robert Stack - Season 3, Episode 10 - Full Episode",sfiT5gHtjT4,Unsolved Mysteries - Full Episodes,2019-03-07T17:37:33Z,"This episode includes: Down on the Farm, Update: The Promise, Trucker Death, Miracle Staircase, Follow the Shadow.",,24,529992,5338,1302,PT46M25S,sd,public
"Unsolved Mysteries with Robert Stack - Season 5, Episode 20 - Full Episode",CKx0FlwfUJI,Unsolved Mysteries - Full Episodes,2019-03-15T20:17:18Z,"This episode includes: MP Death, UD: Cop Killer Escape, UD: Musician Sings the Blues, Social Security Murder & UD, Footlocker Bones.",,24,526880,4561,834,PT45M7S,sd,public
Unsolved Mysteries with Robert Stack - Season 10 Episode 2 - Full Episode,RDyCoGk0W8Y,Unsolved Mysteries - Full Episodes,2019-03-18T21:21:46Z,"This episode includes: Campus Murder Expose & UD, Walk-Ins, Texas Wife Murder, Pick Ax Savior and Stella.",,24,521919,3944,843,PT45M51S,sd,public
"Unsolved Mysteries with Robert Stack - Season 3, Episode 4 - Full Episode",MAFFjZn8f70,Unsolved Mysteries - Full Episodes,2019-03-07T17:37:55Z,"This episode includes: The Man Who Knew Too Much, Update: Sweetheart Swindler, Dark Dante & UD, The Promise & UD.",,24,522003,4112,802,PT45M33S,sd,public
"Unsolved Mysteries with Robert Stack - Season 5, Episode 18 - Full Episode",XgF79n6otjc,Unsolved Mysteries - Full Episodes,2019-03-08T22:05:18Z,"This episode includes: Rainboy, Motorcycle Murder, Hospital Hoax & UD Hoax, Best Friend's Sister.",,24,520451,4699,1117,PT45M14S,sd,public
"Unsolved Mysteries with Robert Stack - Season 6, Episode 5 - Full Episode",IO0D3GI7xzc,Unsolved Mysteries - Full Episodes,2019-03-11T21:35:59Z,"This episode includes: Robin Hood Rabbi & UD, Missing In-Laws & UD, To Madame with Love and Deadly Dumpster",,24,514056,3897,1449,PT46M7S,sd,public
Unsolved Mysteries with Robert Stack - Season 12 Episode 3 - Full Episode,5FuuF4koMyw,Unsolved Mysteries - Full Episodes,2019-03-22T22:38:38Z,"This episode includes: Ground Zero, Arizona Souvenir Killer, Bowen Out & UD and Fallen Star.",,24,505336,4120,1148,PT43M18S,sd,public
"Unsolved Mysteries with Robert Stack - Season 4, Episode 5 - Full Episode",19D0F1duw14,Unsolved Mysteries - Full Episodes,2019-03-08T22:03:28Z,"This episode includes: Baron 52 Crew, UD: Mary & Martha, Stamper's Rampage & UD.",,24,500998,3859,756,PT44M27S,sd,public
Unsolved Mysteries with Robert Stack - Season 2 Episode 15 - Full Episode,ZHzy9CGodnw,Unsolved Mysteries - Full Episodes,2019-03-01T22:00:02Z,"This episode includes: Wheat Fields, Hit and Run, Update: Sharon's Search and Novel Disappearance.",,24,500933,4146,1075,PT48M10S,sd,public
"Unsolved Mysteries with Robert Stack - Season 2, Episode 11 - Full Episode",Etg6hPvWA9k,Unsolved Mysteries - Full Episodes,2019-03-15T20:29:39Z,"This episode includes: Fool's Gold, Update: Baltimore Babynapping, Suicide Homicide, Baby Broker and Donald Eugene Webb.",,24,498549,4043,888,PT48M15S,sd,public
"Unsolved Mysteries with Robert Stack - Season 7, Episode 17 - Full Episode",P43YJkpixsU,Unsolved Mysteries - Full Episodes,2019-03-12T21:44:32Z,"This episode includes: Noreen Renier & UD, Missing Newborn, Gigi's Amnesia & UD and Unknown Dad & UD.",,24,474224,3441,708,PT45M5S,sd,public
Unsolved Mysteries with Robert Stack - Season 11 Episode 10 - Full Episode,bXtQVzjS6e0,Unsolved Mysteries - Full Episodes,2019-03-21T21:18:46Z,"This episode includes: Heather Tallchief & UD, Burned Evidence, Survivor and Niqui Bride-to-Be.",,24,472306,3634,967,PT45M14S,sd,public
"Unsolved Mysteries with Robert Stack - Season 4, Episode 25 - Full Episode",4oOTBj9f0cY,Unsolved Mysteries - Full Episodes,2019-03-08T22:04:32Z,"This episode includes: Don's Near Miss, UD: Drunk Driver, Eleven Million Dollar Heist & UD, Migrant Twin & UD, Orthodox Jew.",,24,469924,4007,N/A,PT45M42S,sd,public
Unsolved Mysteries with Robert Stack - Season 1 Episode 18 - Full Episode,e8Rr_1-Qrek,Unsolved Mysteries - Full Episodes,2019-03-15T20:42:24Z,"This episode includes: Mickey Thompson & UD, Hairy Escape & UD, Bigfoot, Rainy Day and Maine Petition & UD.",,24,467874,4183,787,PT44M20S,sd,public
Unsolved Mysteries with Robert Stack - Season 11 Episode 6 - Full Episode,9-Y0LoeOfes,Unsolved Mysteries - Full Episodes,2019-03-21T21:18:33Z,"This episode includes: Campus Calamity, Borden House, Kerouac Fan and Kentucky Bomber & UD.",,24,464612,3485,676,PT43M45S,sd,public
Unsolved Mysteries with Robert Stack - Season 2 Episode 8 - Full Episode,3N9ukpsooA8,Unsolved Mysteries - Full Episodes,2019-03-01T22:00:00Z,"This episode includes: Sonny Liston, Update: Locust Grove, Sharon's Search and Campbell Kidnapping.",,24,460715,3809,864,PT45M4S,sd,public
"Unsolved Mysteries with Robert Stack - Season 6, Episode 19 - Full Episode",xR31gKVLF0U,Unsolved Mysteries - Full Episodes,2019-03-11T21:36:38Z,"This episode includes: Healing Touch, Not Suicidal, Shigemoto's Bodyguard & UD and Fatal Obsession & UD.",,24,456217,3794,1135,PT52M45S,sd,public
Unsolved Mysteries with Robert Stack - Season 2 Episode 13 - Full Episode,X11R90OOiEc,Unsolved Mysteries - Full Episodes,2019-03-01T22:00:06Z,"This episode includes: Dreamy Disappearance, Update: Gypsy Fraud, Lucky Choir, Brinks & UD and ATV Murders & UD.",,24,448438,4255,1280,PT49M1S,sd,public
Unsolved Mysteries with Robert Stack - Season 9 Episode 2 - Full Episode,M35p7kV5Qa4,Unsolved Mysteries - Full Episodes,2019-03-15T22:02:02Z,"This episode includes: Southern Disappearance, Playboy Con Man & UD, UD: Florida Crime Spree, College Student Murders & UD and Message in a Bottle.",,24,436334,3831,922,PT43M56S,sd,public
"Unsolved Mysteries with Robert Stack - Season 6, Episode 1 - Full Episode",Bd2ZIlGSDBQ,Unsolved Mysteries - Full Episodes,2019-03-11T21:35:49Z,"This episode includes: Reincarnated Submariner (Pts. 1 & 2), UD: Cult of Decloud, Chicago Hit & Run and Tornado Disappearance & UD.",,24,435342,3351,629,PT43M40S,sd,public
"Unsolved Mysteries with Robert Stack - Season 5, Episode 21 - Full Episode",fGclHLNAsCs,Unsolved Mysteries - Full Episodes,2019-03-08T22:05:26Z,"This episode includes: Casolaro, If The Truth Be Known & UD, Rest Stop Killer, Purvis Confession & UD.",,24,425271,3824,N/A,PT48M33S,sd,public
Unsolved Mysteries with Robert Stack - Season 10 Episode 1 - Full Episode,Tsgd1XNNEWY,Unsolved Mysteries - Full Episodes,2019-03-18T21:21:49Z,"This episode includes: Who Plugged Bugsy?, Colorado Cop Killer & UD, Suddenly Psychic, The Wrong Grave and Wiseguy Wannabe & UD.",,24,416417,3416,513,PT45M23S,sd,public
"Unsolved Mysteries with Robert Stack - Season 4, Episode 19 - Updated Full Episode",7bSJm8UMlqg,Unsolved Mysteries - Full Episodes,2021-07-27T16:30:14Z,"This episode includes: Getaway Photo & UD, Looking for Angeline & UD, UD: Nine Lives and Mom & Pop Murders.

Hosted by Robert Stack, this series uses re-enactments and interviews to retell the circumstances of, well, mysteries that are unsolved. Includes case updates.

#unsolvedmysteries #classicepisodes #original #robertstack #dennisfarina","True Crime,Unsolved Mysteries,Robert Stack,Update",1,416840,3838,552,PT48M19S,sd,public
"Unsolved Mysteries with Robert Stack - Season 6, Episode 17 - Full Episode",2Lp1mkOXwRA,Unsolved Mysteries - Full Episodes,2019-03-11T21:36:32Z,"This episode includes: Incredible Journeys (Pts. 1 & 2), Interceptors, UD: Shroud of Turin and Whistle Blown (Pts. 1 & 2).",,24,414789,3451,782,PT45M12S,sd,public
"Unsolved Mysteries with Robert Stack - Season 3, Episode 17 - Updated Full Episode",ReGKPJ_qkcs,Unsolved Mysteries - Full Episodes,2021-07-27T16:30:14Z,"This episode includes: Sean Don Con, Update: Amelia Earhart, Folsom Escape & UD, and Lost Sailor & UD.

Hosted by Robert Stack, this series uses re-enactments and interviews to retell the circumstances of, well, mysteries that are unsolved. Includes case updates.

#unsolvedmysteries #classicepisodes #original #robertstack #dennisfarina","True Crime,Unsolved Mysteries,Robert Stack,Update",1,407820,3693,604,PT46M53S,sd,public
"Unsolved Mysteries with Robert Stack - Season 7, Episode 4 - Full Episode",iNKu6OFPV94,Unsolved Mysteries - Full Episodes,2019-03-12T21:43:57Z,"This episode includes: Life After Lightning, Near Death Experiences, Always Karen, Pts. 1 & 2 and Gordy's Ghost, Pts. 1 & 2.",,24,386986,3180,602,PT48M12S,sd,public
Unsolved Mysteries with Robert Stack - Season 2 Episode 19 - Full Episode,RCPDL_PXltA,Unsolved Mysteries - Full Episodes,2019-03-01T22:00:04Z,"This episode includes: RFK, Voice From the Grave, Update: Thanks Captain Sharp and No One Spared.","Unsolved Mysteries,Robert Stack,Full Episode,FilmRise,True Crime,Crime,Free TV,Free,Mystery",24,380554,3216,729,PT46M17S,sd,public
Unsolved Mysteries with Robert Stack - Season 8 Episode 1 - Full Episode,37IlM2gYg7Y,Unsolved Mysteries - Full Episodes,2019-03-14T20:12:18Z,"This episode includes: Brandon Lee, Missing Anchorwoman, First Love, Second Chance & UD, Killer Castro and Gulf P.O.W. Dream.",,24,376605,3207,617,PT43M41S,sd,public
"Unsolved Mysteries with Robert Stack - Season 1, Episode 14 - Updated Full Episode",tqgClK5IG4s,Unsolved Mysteries - Full Episodes,2022-03-16T19:28:17Z,"This episode includes: Carnies, VA Cop Killer & UD, Red Lake Heir & UD, Leo Koury & UD, Hayward Kidnapping and Tatum's Ghost.

Hosted by Robert Stack, this series uses re-enactments and interviews to retell the circumstances of, well, mysteries that are unsolved. Includes case updates.","True Crime,Unsolved Mysteries,Robert Stack,Update",1,375271,3626,463,PT46M45S,sd,public
Unsolved Mysteries with Robert Stack - Season 9 Episode 8 - Full Episode,gC80aSWThqc,Unsolved Mysteries - Full Episodes,2019-03-15T22:01:48Z,"This episode includes: Children's Past Lives, Pet Heroes, Zip Gun Bomber, Hotel Balcony Death & UD and Glendeen's Goal & UD.",,24,371628,2936,657,PT44M36S,sd,public
"Unsolved Mysteries with Robert Stack - Season 1, Episode 6 - New Updated Full Episode",djePeEAAlmY,Unsolved Mysteries - Full Episodes,2022-03-16T19:28:17Z,"This episode includes: Son of Sam Pt. 1, Mystery Cowboy, Slain Swain & UD and Update: Badlands.

Hosted by Robert Stack, this series uses re-enactments and interviews to retell the circumstances of, well, mysteries that are unsolved. Includes case updates.","True Crime,Unsolved Mysteries,Robert Stack,Update",1,364100,3541,518,PT45M33S,sd,public
Unsolved Mysteries with Robert Stack - Season 8 Episode 12 - Full Episode,5b4jitJRwdM,Unsolved Mysteries - Full Episodes,2019-03-14T20:11:44Z,"This episode includes: Comedy Store Ghosts, New Year's Samaritan & UD, UD: Fritz & the Soldiers, NY Serial Rapist & UD and Suspicious Suicide.",,24,362428,3184,641,PT46M36S,sd,public
"Unsolved Mysteries with Robert Stack - Season 3, Episode 6 - Updated Full Episode",OFTmIIQP2X0,Unsolved Mysteries - Full Episodes,2022-03-16T19:28:17Z,"This episode includes: Real Twin Peaks & UD, Update: Baby Broker, Twins, Mary and Martha & UD, Serial Child Molester & UD.

Hosted by Robert Stack, this series uses re-enactments and interviews to retell the circumstances of, well, mysteries that are unsolved. Includes case updates.","True Crime,Unsolved Mysteries,Robert Stack,Update",1,345234,3116,420,PT52M58S,sd,public
Unsolved Mysteries with Robert Stack - Season 10 Episode 9 - Full Episode,bj1X3IndR6U,Unsolved Mysteries - Full Episodes,2019-03-18T21:21:32Z,"This episode includes: Cheerleader Murder, Phoenix UFO, Marine Destroyed & UD, Murdered Mom, Missing Baby and UD: Last Wish, Lost Love.",,24,340894,3326,683,PT43M55S,sd,public
Unsolved Mysteries with Robert Stack - Season 8 Episode 2 - Full Episode,hzWwY7tmjNE,Unsolved Mysteries - Full Episodes,2019-03-14T20:12:16Z,"This episode includes: Deadly Doses & UD, Missing Bird People, Baby's Breath and Fawzi's Son & UD.",,24,331634,2687,645,PT43M30S,sd,public
"Unsolved Mysteries with Robert Stack - Season 1, Episode 22 - Updated Full Episode",IylMEOno8Ck,Unsolved Mysteries - Full Episodes,2021-07-27T16:30:14Z,"This episode includes: Pizza Man & UD, The Dale & UD, Update: Mrs. Millionaire and Teri's Killer.

Hosted by Robert Stack, this series uses re-enactments and interviews to retell the circumstances of, well, mysteries that are unsolved. Includes case updates.

#unsolvedmysteries #classicepisodes #original #robertstack #dennisfarina","True Crime,Unsolved Mysteries,Robert Stack,Update",1,259641,2517,707,PT44M13S,sd,public
"Unsolved Mysteries with Robert Stack - Season 3, Episode 2 - Full Episode",opOW9pkokME,Unsolved Mysteries - Full Episodes,2019-03-07T17:38:01Z,"This episode includes: Bermuda Triangle, Prison Mom & UD, Heck - He's Gone & UD, Scare Tactics.",,24,252254,2117,465,PT47M53S,sd,public
"Unsolved Mysteries with Robert Stack - Season 9, Episode 6 - Updated Full Episode",BXuoqtaEVk0,Unsolved Mysteries - Full Episodes,2021-07-27T16:30:14Z,"This episode includes: The Blob, Texas A&M Rapist & UD, Qi Gong, Southie & UD and Where's Baby Le-Zahn? & UD. 

Hosted by Robert Stack, this series uses re-enactments and interviews to retell the circumstances of, well, mysteries that are unsolved. Includes case updates.

#unsolvedmysteries #classicepisodes #original #robertstack #dennisfarina","True Crime,Unsolved Mysteries,Robert Stack,Update",1,220936,2017,537,PT49M27S,sd,public
"Unsolved Mysteries with Robert Stack - Season 9, Episode 18 - Updated Full Episode",6mUwfsEGKDc,Unsolved Mysteries - Full Episodes,2022-03-16T19:28:17Z,"This episode includes: Salvatore Spinnato & UD, Miracle Maker, Beauty Salon Killer & UD, Such is Life & UD and Atlanta Bombings & UD.

Hosted by Robert Stack, this series uses re-enactments and interviews to retell the circumstances of, well, mysteries that are unsolved. Includes case updates.","True Crime,Unsolved Mysteries,Robert Stack,Update",1,174186,1698,169,PT44M30S,sd,public
"Unsolved Mysteries with Dennis Farina - Season 7, Episode 22 - Updated Full Episode",MyeJHSmYnUw,Unsolved Mysteries - Full Episodes,2021-07-27T16:30:14Z,"This episode includes: Christmas Party Murder, Myrtles Plantation, California Killing, Asteroids & Meteors, Brief Encounter and Pick Axe Savior.

Hosted by Dennis Farina, this series uses re-enactments and interviews to retell the circumstances of, well, mysteries that are unsolved. Covering crimes, tales of lost love, unexplained history and paranormal events, viewers are encouraged to call in with information that might solve the mystery.

#unsolvedmysteries #classicepisodes #original #robertstack #dennisfarina","True Crime,Unsolved Mysteries,Dennis Farina,Update",1,106040,916,105,PT42M53S,hd,public
Unsolved Mysteries with Dennis Farina - Season 8 Episode 8,mIR9sMIHvAc,Unsolved Mysteries - Full Episodes,2017-02-22T19:44:29Z,"This episode includes: Vice Cop, Searching for Morgan, Sign from Heaven, Pizza Bandits, Lucie's Last Fare and Loving's Lost Love.

#unsolvedmysteries #classicepisodes #original #robertstack #dennisfarina","Crime,Mystery,Unsolved,Dennis Farina,FilmRise",24,78306,586,108,PT42M34S,hd,public
UNSOLVED MYSTERIES: Chilling case of Muslim girl's Forbidden Love Affair with Uncle end in Tragedy,Xa15YOX-ZRw,untold mysteries ,2025-04-21T06:35:45Z,"Muslim family scandal ends in tragedy 

join us uncover this chilling mystery 
#murdermystery #crimeinvestigation #betrayal #crimedrama #crimestory #familybetrayal #truecrimestories #crime #crimefiction #detectivemystery #TrueCrime #JusticeServed #PoliceMisconduct #RacialProfiling #CorruptOfficer #WidowFightsBack #PowerOfThePeople #MayorJonathanCarter #SmallTownJustice #RacialInjustice #StandUpForJustice #JusticeForAll #TrueCrimeStory #Accountability #CivilRights #Empowerment #SocialJustice #CrimeAndPunishment #Whistleblower #FightingForJustice #FightForYourRights #CorruptionExposed #ViralJustice #CommunityPower #InjusticeExposed #JusticeSystem #PoliceAbuse #CourageAndStrength #FightBack #DefyingAuthority #BreakingTheCycle

Disclaimer:

this is not a real crime it's a fictional story for educational purposes only",,27,6,N/A,N/A,PT26M15S,sd,public
